Error.Type,Starting.Peak.Richness,Actual.Peak.Richness,True.Zero.Removed.Peak.Richness,Niche.Breadth,Iteration,Min.Detect,Samp1.niche,Samp2.niche,Within.Peak.Diff.Rsq,Between.Peak.Diff.Rsq,Obs.vs.True.Rsq
Detectability.Same.Between.Samples,100,100,100,5,34,0,555,478,0.770935678524711,0.228811168497484,0.306180516083664
Detectability.Same.Between.Samples,100,100,100,5,34,0,555,478,0.774049312862671,0.354913073580054,0.454564259731804
Detectability.Same.Between.Samples,100,100,100,5,34,0,555,478,0.791499084598583,0.458314307520058,0.528053109028159
Detectability.Same.Between.Samples,100,100,100,5,34,0,555,478,0.757226114859046,0.347462820309086,0.465779517987544
Detectability.Same.Between.Samples,100,100,100,5,34,0,555,478,0.758823550495353,0.363935653490515,0.430599506944039
Detectability.Differs.Between.Samples,100,100,100,5,34,0,555,478,0.268250009366051,0.388549465143868,0.469613866839655
Detectability.Differs.Between.Samples,100,100,100,5,34,0,555,478,0.167249049089116,0.335288861080092,0.45631153322141
Detectability.Differs.Between.Samples,100,100,100,5,34,0,555,478,0.326152370115309,0.483477891255391,0.563443929619908
Detectability.Differs.Between.Samples,100,100,100,5,34,0,555,478,0.45810246708546,0.418260787028122,0.507303482920122
Detectability.Differs.Between.Samples,100,100,100,5,34,0,555,478,0.284607914627304,0.419408155547027,0.499495209122659
Detectability.Differs.Between.Samples,100,100,100,5,34,0,555,478,0.206424650375748,0.439702016079563,0.535472369615905
Detectability.Differs.Between.Samples,100,100,100,5,34,0,555,478,0.350066472128527,0.265389704908975,0.353669862693215
Detectability.Differs.Between.Samples,100,100,100,5,34,0,555,478,0.29903560440138,0.286728372735154,0.411168394076816
Detectability.Differs.Between.Samples,100,100,100,5,34,0,555,478,0.526992036540971,0.413583037262575,0.443957866509297
Detectability.Differs.Between.Samples,100,100,100,5,34,0,555,478,0.533774400973419,0.46592788326321,0.535633772384204
Detectability.Same.Between.Samples,100,100,100,1,35,0,97,291,0.366506045487858,0.158907547436632,0.3687232837853
Detectability.Same.Between.Samples,100,100,100,1,35,0,97,291,0.484388259979234,0.234645690318912,0.484674822341015
Detectability.Same.Between.Samples,100,100,100,1,35,0,97,291,0.482242191125036,0.234340923311543,0.485499297879023
Detectability.Same.Between.Samples,100,100,100,1,35,0,97,291,0.417248709525647,0.193114101746014,0.419877787260179
Detectability.Same.Between.Samples,100,100,100,1,35,0,97,291,0.323609896661452,0.13709538065221,0.324554860228996
Detectability.Same.Between.Samples,100,100,100,1,35,0,97,291,0.446150201011548,0.212993004037272,0.450679598683919
Detectability.Same.Between.Samples,100,100,100,1,35,0,97,291,0.399970103605739,0.178173008877425,0.403517030762656
Detectability.Same.Between.Samples,100,100,100,1,35,0,97,291,0.332321157672381,0.142609906980868,0.330068412865608
Detectability.Same.Between.Samples,100,100,100,1,35,0,97,291,0.296333988174864,0.122100155053574,0.304903111684109
Detectability.Same.Between.Samples,100,100,100,1,35,0,97,291,0.349453464081533,0.150801299657743,0.35344654479936
Detectability.Differs.Between.Samples,100,100,100,1,35,0,97,291,0.297314846928365,0.227032307161348,0.474566739400476
Detectability.Differs.Between.Samples,100,100,100,1,35,0,97,291,0.356692710162651,0.252215700344935,0.513641567710194
Detectability.Differs.Between.Samples,100,100,100,1,35,0,97,291,0.238255627340349,0.214569380401101,0.455737052626349
Detectability.Differs.Between.Samples,100,100,100,1,35,0,97,291,0.35347654444187,0.297026540753438,0.560965998114539
Detectability.Differs.Between.Samples,100,100,100,1,35,0,97,291,0.17429795681446,0.152274325834242,0.352152160052094
Detectability.Differs.Between.Samples,100,100,100,1,35,0,97,291,0.15744821472268,0.195151877670418,0.417064935703266
Detectability.Differs.Between.Samples,100,100,100,1,35,0,97,291,0.294217702283523,0.230349307867336,0.47645470706913
Detectability.Differs.Between.Samples,100,100,100,1,35,0,97,291,0.158465050182616,0.191447544321251,0.408654939583126
Detectability.Differs.Between.Samples,100,100,100,1,35,0,97,291,0.152807975913456,0.14846891499721,0.340577285349974
Detectability.Differs.Between.Samples,100,100,100,1,35,0,97,291,0.187695160241843,0.170421012283315,0.384336575134071
Detectability.Same.Between.Samples,100,100,100,10,36,0,876,671,0.800853038215945,0.702856468267871,0.720319245316604
Detectability.Same.Between.Samples,100,100,100,10,36,0,876,671,0.764021051096766,0.605812887143489,0.630877563571578
Detectability.Same.Between.Samples,100,100,100,10,36,0,876,671,0.786973488772289,0.673545988729317,0.691184167168308
Detectability.Same.Between.Samples,100,100,100,10,36,0,876,671,0.744621294803931,0.586379676454396,0.60388611466988
Detectability.Same.Between.Samples,100,100,100,10,36,0,876,671,0.755320414158893,0.626796322401879,0.639328806271269
Detectability.Same.Between.Samples,100,100,100,10,36,0,876,671,0.782771005625975,0.682576539837075,0.700405579178292
Detectability.Same.Between.Samples,100,100,100,10,36,0,876,671,0.744776650618846,0.566642554546668,0.572361906178199
Detectability.Same.Between.Samples,100,100,100,10,36,0,876,671,0.672551192702107,0.525889154966657,0.544127222754732
Detectability.Same.Between.Samples,100,100,100,10,36,0,876,671,0.705328046261003,0.454502065279163,0.49023698688456
Detectability.Same.Between.Samples,100,100,100,10,36,0,876,671,0.780143850054018,0.550778617555796,0.579675768733324
Detectability.Differs.Between.Samples,100,100,100,10,36,0,876,671,0.498288285439648,0.53480416332023,0.549785165191982
Detectability.Differs.Between.Samples,100,100,100,10,36,0,876,671,0.570457187939703,0.594828466476933,0.610400576323064
Detectability.Differs.Between.Samples,100,100,100,10,36,0,876,671,0.610057820416544,0.661042526177546,0.676622911577079
Detectability.Differs.Between.Samples,100,100,100,10,36,0,876,671,0.649962101076986,0.627057759832419,0.639977776880595
Detectability.Differs.Between.Samples,100,100,100,10,36,0,876,671,0.468022745388132,0.588821084318958,0.601766448582195
Detectability.Differs.Between.Samples,100,100,100,10,36,0,876,671,0.696098766000439,0.682362788067814,0.699463676610272
Detectability.Differs.Between.Samples,100,100,100,10,36,0,876,671,0.51876175803454,0.530058545337306,0.551534886392834
Detectability.Differs.Between.Samples,100,100,100,10,36,0,876,671,0.626001408383487,0.59703872536988,0.613183910283694
Detectability.Differs.Between.Samples,100,100,100,10,36,0,876,671,0.604645441937476,0.667542428020484,0.661925719546882
Detectability.Differs.Between.Samples,100,100,100,10,36,0,876,671,0.565695937033259,0.591454913119492,0.603795047252417
Detectability.Same.Between.Samples,100,100,100,100,37,0,813,7,0.706298634807655,0.490149154225644,0.488236352675907
Detectability.Same.Between.Samples,100,100,100,100,37,0,813,7,0.673208581278266,0.514921081421473,0.515366720868656
Detectability.Same.Between.Samples,100,100,100,100,37,0,813,7,0.715992551276805,0.776656233856269,0.773276528137519
Detectability.Same.Between.Samples,100,100,100,100,37,0,813,7,0.829258507854424,0.753275067614554,0.753600223824353
Detectability.Same.Between.Samples,100,100,100,100,37,0,813,7,0.849975525963506,0.733186435058384,0.72829516995291
Detectability.Same.Between.Samples,100,100,100,100,37,0,813,7,0.732273565740897,0.61648261422791,0.617071652965228
Detectability.Same.Between.Samples,100,100,100,100,37,0,813,7,0.704188267637772,0.506841148848707,0.50543959894488
Detectability.Same.Between.Samples,100,100,100,100,37,0,813,7,0.742051171806766,0.615416304327322,0.614930080426652
Detectability.Same.Between.Samples,100,100,100,100,37,0,813,7,0.736892341329226,0.497365697647033,0.496838709955073
Detectability.Same.Between.Samples,100,100,100,100,37,0,813,7,0.790694036151288,0.72775998514685,0.727745797560215
Detectability.Differs.Between.Samples,100,100,100,100,37,0,813,7,0.716845289732855,0.616205782695179,0.612772516971007
Detectability.Differs.Between.Samples,100,100,100,100,37,0,813,7,0.669496522771498,0.773273046474026,0.77069000835013
Detectability.Differs.Between.Samples,100,100,100,100,37,0,813,7,0.670171296101001,0.792803939052751,0.793142292576874
Detectability.Differs.Between.Samples,100,100,100,100,37,0,813,7,0.556881919378428,0.666844267056647,0.667367815619356
Detectability.Differs.Between.Samples,100,100,100,100,37,0,813,7,0.709134244000624,0.679390964472907,0.679913554570452
Detectability.Differs.Between.Samples,100,100,100,100,37,0,813,7,0.691159973525551,0.709607837383235,0.704818090656621
Detectability.Differs.Between.Samples,100,100,100,100,37,0,813,7,0.625771304096764,0.695793006813728,0.695941055651938
Detectability.Differs.Between.Samples,100,100,100,100,37,0,813,7,0.698850675714059,0.793897488686512,0.791964197154797
Detectability.Differs.Between.Samples,100,100,100,100,37,0,813,7,0.444864442524518,0.600187312579698,0.598166521674891
Detectability.Differs.Between.Samples,100,100,100,100,37,0,813,7,0.717621742148245,0.753603471971393,0.753665985926269
Detectability.Same.Between.Samples,100,100,100,10,38,0,730,957,0.737505275494167,0.580774938362641,0.616520599752521
Detectability.Same.Between.Samples,100,100,100,10,38,0,730,957,0.765208652296779,0.595126974764187,0.603357008286249
Detectability.Same.Between.Samples,100,100,100,10,38,0,730,957,0.678837448337646,0.544569975918116,0.56979887175085
Detectability.Same.Between.Samples,100,100,100,10,38,0,730,957,0.785368523091524,0.652407715673818,0.684588493672233
Detectability.Same.Between.Samples,100,100,100,10,38,0,730,957,0.729228214170504,0.513524291828242,0.56273464207407
Detectability.Same.Between.Samples,100,100,100,10,38,0,730,957,0.773505413254127,0.615661638165608,0.644979808833804
Detectability.Same.Between.Samples,100,100,100,10,38,0,730,957,0.737488086712596,0.568355682851464,0.608303974656492
Detectability.Same.Between.Samples,100,100,100,10,38,0,730,957,0.750948643982768,0.615930388160968,0.635960597339688
Detectability.Same.Between.Samples,100,100,100,10,38,0,730,957,0.779403892776124,0.619593608841663,0.662672782990916
Detectability.Same.Between.Samples,100,100,100,10,38,0,730,957,0.692014542979485,0.564838166279134,0.604573165943501
Detectability.Differs.Between.Samples,100,100,100,10,38,0,730,957,0.630305637709979,0.698780761360911,0.722498626377663
Detectability.Differs.Between.Samples,100,100,100,10,38,0,730,957,0.600252827108874,0.398460218298729,0.41676704527537
Detectability.Differs.Between.Samples,100,100,100,10,38,0,730,957,0.616555868778763,0.511775948725847,0.546873881686382
Detectability.Differs.Between.Samples,100,100,100,10,38,0,730,957,0.490708698973467,0.400474029432438,0.460258274037137
Detectability.Differs.Between.Samples,100,100,100,10,38,0,730,957,0.558112673633737,0.490816126982882,0.534496933470235
Detectability.Differs.Between.Samples,100,100,100,10,38,0,730,957,0.621350868769888,0.691899780701072,0.717814915645635
Detectability.Differs.Between.Samples,100,100,100,10,38,0,730,957,0.562376485332645,0.666999674439745,0.70714694296732
Detectability.Differs.Between.Samples,100,100,100,10,38,0,730,957,0.677649844251058,0.617781296719222,0.652371066582901
Detectability.Differs.Between.Samples,100,100,100,10,38,0,730,957,0.579893679300004,0.540476487812181,0.5523046170392
Detectability.Differs.Between.Samples,100,100,100,10,38,0,730,957,0.665422888908281,0.66699206304036,0.685405371382663
Detectability.Same.Between.Samples,100,100,100,1,39,0,262,938,0.538425014425685,0.280333539147144,0.54248732297457
Detectability.Same.Between.Samples,100,100,100,1,39,0,262,938,0.430747203018492,0.206806501016832,0.441476277505542
Detectability.Same.Between.Samples,100,100,100,1,39,0,262,938,0.467805716910587,0.21117031869911,0.457064849879428
Detectability.Same.Between.Samples,100,100,100,1,39,0,262,938,0.488401379153602,0.235245221879943,0.472349045011009
Detectability.Same.Between.Samples,100,100,100,1,39,0,262,938,0.458865399434299,0.229243090215896,0.453459800547142
Detectability.Same.Between.Samples,100,100,100,1,39,0,262,938,0.375712551496932,0.163357269767163,0.37828343602398
Detectability.Same.Between.Samples,100,100,100,1,39,0,262,938,0.421983334811337,0.193013794578498,0.415267669324635
Detectability.Same.Between.Samples,100,100,100,1,39,0,262,938,0.422997588123805,0.188737660424387,0.422277934419294
Detectability.Same.Between.Samples,100,100,100,1,39,0,262,938,0.291941436226993,0.124629809622488,0.287733610132211
Detectability.Same.Between.Samples,100,100,100,1,39,0,262,938,0.405167959406175,0.181235569440754,0.395702516646779
Detectability.Differs.Between.Samples,100,100,100,1,39,0,262,938,0.257281074706593,0.214721135267619,0.436478803526022
Detectability.Differs.Between.Samples,100,100,100,1,39,0,262,938,0.357330853442506,0.249718294051281,0.493020189676678
Detectability.Differs.Between.Samples,100,100,100,1,39,0,262,938,0.316453183642291,0.23467469968144,0.480572285383873
Detectability.Differs.Between.Samples,100,100,100,1,39,0,262,938,0.265629070260307,0.21265266031402,0.437363491184232
Detectability.Differs.Between.Samples,100,100,100,1,39,0,262,938,0.170879338313393,0.16899828735034,0.380503205375485
Detectability.Differs.Between.Samples,100,100,100,1,39,0,262,938,0.393502004916923,0.302471918081129,0.564075544212256
Detectability.Differs.Between.Samples,100,100,100,1,39,0,262,938,0.253031746452329,0.161047603858077,0.394096177580141
Detectability.Differs.Between.Samples,100,100,100,1,39,0,262,938,0.0589879800535665,0.0745800819454098,0.209714583932951
Detectability.Differs.Between.Samples,100,100,100,1,39,0,262,938,0.356811928538014,0.256640608236401,0.492401426170201
Detectability.Differs.Between.Samples,100,100,100,1,39,0,262,938,0.331080657314808,0.234666831199102,0.484789748634717
Detectability.Same.Between.Samples,100,100,100,200,40,0,468,586,0.696611583447385,0.657069139138186,0.65902526004382
Detectability.Same.Between.Samples,100,100,100,200,40,0,468,586,0.749006578582809,0.610635802871501,0.607962172749663
Detectability.Same.Between.Samples,100,100,100,200,40,0,468,586,0.87742578160264,0.759938408796067,0.760573710606929
Detectability.Same.Between.Samples,100,100,100,200,40,0,468,586,0.725498051465672,0.691242701806535,0.689961449703938
Detectability.Same.Between.Samples,100,100,100,200,40,0,468,586,0.743887442864574,0.670112438334219,0.666437600170815
Detectability.Same.Between.Samples,100,100,100,200,40,0,468,586,0.834295652576254,0.787886266296016,0.79071413448842
Detectability.Same.Between.Samples,100,100,100,200,40,0,468,586,0.691215850957043,0.566762056653882,0.572415010603697
Detectability.Same.Between.Samples,100,100,100,200,40,0,468,586,0.770787410882892,0.654720022661709,0.659356861888252
Detectability.Same.Between.Samples,100,100,100,200,40,0,468,586,0.780902330036389,0.820325240019214,0.817243844672593
Detectability.Same.Between.Samples,100,100,100,200,40,0,468,586,0.703609066210437,0.766952586817842,0.769718863398467
Detectability.Differs.Between.Samples,100,100,100,200,40,0,468,586,0.536859133813517,0.707209398861568,0.709218888000016
Detectability.Differs.Between.Samples,100,100,100,200,40,0,468,586,0.631332477945222,0.613200296844837,0.616546338129085
Detectability.Differs.Between.Samples,100,100,100,200,40,0,468,586,0.655733981174996,0.57324721870137,0.577539090636211
Detectability.Differs.Between.Samples,100,100,100,200,40,0,468,586,0.606036052033782,0.733193584729298,0.727645336068693
Detectability.Differs.Between.Samples,100,100,100,200,40,0,468,586,0.719128691249747,0.75613157879347,0.759226705565082
Detectability.Differs.Between.Samples,100,100,100,200,40,0,468,586,0.551878092519984,0.563725283799698,0.556980939734985
Detectability.Differs.Between.Samples,100,100,100,200,40,0,468,586,0.432725434658059,0.575090702900234,0.579405874816831
Detectability.Differs.Between.Samples,100,100,100,200,40,0,468,586,0.740970641179913,0.781366927463829,0.779637060087104
Detectability.Differs.Between.Samples,100,100,100,200,40,0,468,586,0.63988476096682,0.664719787974424,0.660000832869084
Detectability.Differs.Between.Samples,100,100,100,200,40,0,468,586,0.614859716085215,0.683548828429645,0.684498567352929
Detectability.Same.Between.Samples,100,100,100,10,41,0,312,938,0.569033714319363,0.338738040011721,0.413051611165876
Detectability.Same.Between.Samples,100,100,100,10,41,0,312,938,0.669073297926669,0.407823507460602,0.476783526778184
Detectability.Same.Between.Samples,100,100,100,10,41,0,312,938,0.707203315201259,0.433049948756751,0.540060552956355
Detectability.Same.Between.Samples,100,100,100,10,41,0,312,938,0.765018782328758,0.503258429845011,0.571266095121287
Detectability.Same.Between.Samples,100,100,100,10,41,0,312,938,0.615003939602439,0.415825662892982,0.50209532965322
Detectability.Same.Between.Samples,100,100,100,10,41,0,312,938,0.593274648854138,0.368203603618928,0.431156464292821
Detectability.Same.Between.Samples,100,100,100,10,41,0,312,938,0.545244619102246,0.364971761866768,0.423256304309222
Detectability.Same.Between.Samples,100,100,100,10,41,0,312,938,0.68833890332419,0.444113527636407,0.495276007649428
Detectability.Same.Between.Samples,100,100,100,10,41,0,312,938,0.532227918620256,0.284084813021686,0.379668475825576
Detectability.Same.Between.Samples,100,100,100,10,41,0,312,938,0.667613042367365,0.367536088123656,0.455735844383713
Detectability.Differs.Between.Samples,100,100,100,10,41,0,312,938,0.513921737594042,0.524167617784279,0.58109070447138
Detectability.Differs.Between.Samples,100,100,100,10,41,0,312,938,0.460043343483527,0.359423531459036,0.450529333655204
Detectability.Differs.Between.Samples,100,100,100,10,41,0,312,938,0.387610544103654,0.348093689308764,0.377343262219606
Detectability.Differs.Between.Samples,100,100,100,10,41,0,312,938,0.512518875975263,0.397996159000238,0.461830387850525
Detectability.Differs.Between.Samples,100,100,100,10,41,0,312,938,0.484312230330955,0.368177617050035,0.45141977627053
Detectability.Differs.Between.Samples,100,100,100,10,41,0,312,938,0.549787291872633,0.437778237548417,0.532075712246281
Detectability.Differs.Between.Samples,100,100,100,10,41,0,312,938,0.545224313729716,0.466838377550753,0.528294060756505
Detectability.Differs.Between.Samples,100,100,100,10,41,0,312,938,0.457746314186293,0.373578550077782,0.464439171234712
Detectability.Differs.Between.Samples,100,100,100,10,41,0,312,938,0.530264009965975,0.460590999800129,0.527891860428376
Detectability.Differs.Between.Samples,100,100,100,10,41,0,312,938,0.536413890190964,0.497909411684811,0.573900105741359
Detectability.Same.Between.Samples,100,100,100,25,42,0,614,686,0.736601236998061,0.631817903705222,0.637443406259876
Detectability.Same.Between.Samples,100,100,100,25,42,0,614,686,0.762959123264399,0.596186839093951,0.587333486091783
Detectability.Same.Between.Samples,100,100,100,25,42,0,614,686,0.818702043352905,0.634692896584,0.639922491690678
Detectability.Same.Between.Samples,100,100,100,25,42,0,614,686,0.739566065605543,0.549816087177437,0.556884805953629
Detectability.Same.Between.Samples,100,100,100,25,42,0,614,686,0.786981097726287,0.668250392793721,0.672272435560185
Detectability.Same.Between.Samples,100,100,100,25,42,0,614,686,0.728840601646977,0.580987610260344,0.585155525340534
Detectability.Same.Between.Samples,100,100,100,25,42,0,614,686,0.758701102033091,0.642315230686017,0.647484460909123
Detectability.Same.Between.Samples,100,100,100,25,42,0,614,686,0.787639790481553,0.716984789853604,0.716545184471666
Detectability.Same.Between.Samples,100,100,100,25,42,0,614,686,0.741089168306206,0.642831841407848,0.634998527251028
Detectability.Same.Between.Samples,100,100,100,25,42,0,614,686,0.792272813367325,0.66752053664575,0.672132789144418
Detectability.Differs.Between.Samples,100,100,100,25,42,0,614,686,0.643207006931095,0.529767754877658,0.536682500112685
Detectability.Differs.Between.Samples,100,100,100,25,42,0,614,686,0.592520747578673,0.495411590039245,0.49755049967314
Detectability.Differs.Between.Samples,100,100,100,25,42,0,614,686,0.707986202425974,0.55724326352305,0.550962598392378
Detectability.Differs.Between.Samples,100,100,100,25,42,0,614,686,0.656612419484422,0.668621058908913,0.670875340995738
Detectability.Differs.Between.Samples,100,100,100,25,42,0,614,686,0.67134769616357,0.567331028209029,0.567001322523999
Detectability.Differs.Between.Samples,100,100,100,25,42,0,614,686,0.653130412278493,0.645315536927437,0.64894065957007
Detectability.Differs.Between.Samples,100,100,100,25,42,0,614,686,0.638270622063588,0.671319793405341,0.676505798331563
Detectability.Differs.Between.Samples,100,100,100,25,42,0,614,686,0.595726673161321,0.599655558729059,0.606038088720163
Detectability.Differs.Between.Samples,100,100,100,25,42,0,614,686,0.605396709918108,0.400226227249924,0.391972463473346
Detectability.Differs.Between.Samples,100,100,100,25,42,0,614,686,0.587718635210304,0.45619596542134,0.4374132906912
Detectability.Same.Between.Samples,100,100,100,1,43,0,368,365,0.685743048161481,0.148853780507145,0.348167279475888
Detectability.Same.Between.Samples,100,100,100,1,43,0,368,365,0.718025373834136,0.233064894092981,0.490290933067458
Detectability.Same.Between.Samples,100,100,100,1,43,0,368,365,0.786554091195332,0.197552677350573,0.415211832519846
Detectability.Same.Between.Samples,100,100,100,1,43,0,368,365,0.687101356321199,0.266062276014761,0.505820620028997
Detectability.Same.Between.Samples,100,100,100,1,43,0,368,365,0.707029754942373,0.159404550870009,0.360315719746232
Detectability.Same.Between.Samples,100,100,100,1,43,0,368,365,0.715944191773117,0.17913930604815,0.383151263092631
Detectability.Same.Between.Samples,100,100,100,1,43,0,368,365,0.721683790615711,0.209657228399754,0.444385731891753
Detectability.Same.Between.Samples,100,100,100,1,43,0,368,365,0.754332238504546,0.225280769027657,0.458864117426044
Detectability.Same.Between.Samples,100,100,100,1,43,0,368,365,0.806109245827494,0.363131253313967,0.624164177594435
Detectability.Same.Between.Samples,100,100,100,1,43,0,368,365,0.809325142499581,0.181639232815366,0.388853569961265
Detectability.Differs.Between.Samples,100,100,100,1,43,0,368,365,0.015546208108632,0.200975300054728,0.423817160236257
Detectability.Differs.Between.Samples,100,100,100,1,43,0,368,365,0.0756587846685614,0.189191501367403,0.369332479455461
Detectability.Differs.Between.Samples,100,100,100,1,43,0,368,365,0.0228436068915875,0.238263970212132,0.479209495271881
Detectability.Differs.Between.Samples,100,100,100,1,43,0,368,365,0.0613214550539897,0.245269133088654,0.479889869268291
Detectability.Differs.Between.Samples,100,100,100,1,43,0,368,365,0.00406089828047724,0.158963600633871,0.368961701919825
Detectability.Differs.Between.Samples,100,100,100,1,43,0,368,365,0.0325025334686675,0.16216975800365,0.37149168884304
Detectability.Differs.Between.Samples,100,100,100,1,43,0,368,365,0.00237792191705901,0.272742028642734,0.516134123883951
Detectability.Differs.Between.Samples,100,100,100,1,43,0,368,365,0.0444917086954988,0.165717397854921,0.355613075707601
Detectability.Differs.Between.Samples,100,100,100,1,43,0,368,365,0.0153445591833587,0.142060397137402,0.338086293039767
Detectability.Differs.Between.Samples,100,100,100,1,43,0,368,365,0.032349150747307,0.123930594795781,0.288726596994359
Detectability.Same.Between.Samples,100,100,100,100,44,0,156,700,0.75580197955349,0.596119133012028,0.598905925013582
Detectability.Same.Between.Samples,100,100,100,100,44,0,156,700,0.684705050336094,0.471904120391842,0.475541562063152
Detectability.Same.Between.Samples,100,100,100,100,44,0,156,700,0.771328471413824,0.590585736341921,0.592870694782037
Detectability.Same.Between.Samples,100,100,100,100,44,0,156,700,0.717321674497207,0.596069052143987,0.595841956781263
Detectability.Same.Between.Samples,100,100,100,100,44,0,156,700,0.736018335156946,0.495391692323204,0.498411066181378
Detectability.Same.Between.Samples,100,100,100,100,44,0,156,700,0.775928381385531,0.686512955042735,0.686501387711783
Detectability.Same.Between.Samples,100,100,100,100,44,0,156,700,0.75523906417938,0.622527505770887,0.623597705759502
Detectability.Same.Between.Samples,100,100,100,100,44,0,156,700,0.728571336326114,0.596094979382284,0.59635742838166
Detectability.Same.Between.Samples,100,100,100,100,44,0,156,700,0.790956665505873,0.673551778984857,0.674552433136195
Detectability.Same.Between.Samples,100,100,100,100,44,0,156,700,0.732797585645911,0.549928527853269,0.546926604741095
Detectability.Differs.Between.Samples,100,100,100,100,44,0,156,700,0.558052565523901,0.565480615666208,0.56443726483207
Detectability.Differs.Between.Samples,100,100,100,100,44,0,156,700,0.565751403710132,0.549712280568153,0.550571494014282
Detectability.Differs.Between.Samples,100,100,100,100,44,0,156,700,0.672971365554833,0.722817848534059,0.718417251851505
Detectability.Differs.Between.Samples,100,100,100,100,44,0,156,700,0.731322594081022,0.729826983787022,0.7246585461323
Detectability.Differs.Between.Samples,100,100,100,100,44,0,156,700,0.663030353693331,0.734034875998967,0.735217452221367
Detectability.Differs.Between.Samples,100,100,100,100,44,0,156,700,0.384344050023894,0.448431699145584,0.446303257786869
Detectability.Differs.Between.Samples,100,100,100,100,44,0,156,700,0.650929964613236,0.550404997310977,0.553611842551794
Detectability.Differs.Between.Samples,100,100,100,100,44,0,156,700,0.664244178856912,0.557275143857272,0.558784751155838
Detectability.Differs.Between.Samples,100,100,100,100,44,0,156,700,0.703495085722292,0.612312724456098,0.610074952193283
Detectability.Differs.Between.Samples,100,100,100,100,44,0,156,700,0.706876971125049,0.626309584670914,0.624792751136135
Detectability.Same.Between.Samples,100,100,100,5,45,0,801,71,0.222317384078288,0.382138637103616,0.452390550081279
Detectability.Same.Between.Samples,100,100,100,5,45,0,801,71,0.441719911622562,0.473427899854982,0.538122907024208
Detectability.Same.Between.Samples,100,100,100,5,45,0,801,71,0.329973062813906,0.282530558994301,0.349933635414538
Detectability.Same.Between.Samples,100,100,100,5,45,0,801,71,0.410171151688815,0.408402338581359,0.48736711883838
Detectability.Same.Between.Samples,100,100,100,5,45,0,801,71,0.373462322402009,0.451098368019623,0.494260137163069
Detectability.Same.Between.Samples,100,100,100,5,45,0,801,71,0.583582934322392,0.544570729113984,0.634067143967617
Detectability.Same.Between.Samples,100,100,100,5,45,0,801,71,0.457105174071327,0.453866750121119,0.515573827982648
Detectability.Same.Between.Samples,100,100,100,5,45,0,801,71,0.278932985249128,0.338211802606499,0.365469820072458
Detectability.Same.Between.Samples,100,100,100,5,45,0,801,71,0.327173865417226,0.289460810384472,0.354139420041453
Detectability.Same.Between.Samples,100,100,100,5,45,0,801,71,0.448037043978146,0.340099736232091,0.45065230761498
Detectability.Differs.Between.Samples,100,100,100,5,45,0,801,71,0.310525533751934,0.421019639741898,0.449825841270145
Detectability.Differs.Between.Samples,100,100,100,5,45,0,801,71,0.459289501486076,0.502153168230871,0.574648229369421
Detectability.Differs.Between.Samples,100,100,100,5,45,0,801,71,0.341454515214899,0.421543182176487,0.491053733406729
Detectability.Differs.Between.Samples,100,100,100,5,45,0,801,71,0.348156892227152,0.52702263340531,0.615503363047921
Detectability.Differs.Between.Samples,100,100,100,5,45,0,801,71,0.33944221648086,0.41195233365855,0.424392925654972
Detectability.Differs.Between.Samples,100,100,100,5,45,0,801,71,0.34371450130302,0.492743676496584,0.557454641620993
Detectability.Differs.Between.Samples,100,100,100,5,45,0,801,71,0.354191360589845,0.43589594144342,0.518761651190601
Detectability.Differs.Between.Samples,100,100,100,5,45,0,801,71,0.280478549924141,0.39218697562142,0.446447503786331
Detectability.Differs.Between.Samples,100,100,100,5,45,0,801,71,0.410907497491657,0.443639518013702,0.513337318506954
Detectability.Differs.Between.Samples,100,100,100,5,45,0,801,71,0.373780412287412,0.452109866385436,0.529908160071338
Detectability.Same.Between.Samples,100,100,100,10,46,0,202,878,0.63701342220753,0.291173653933871,0.428434731226687
Detectability.Same.Between.Samples,100,100,100,10,46,0,202,878,0.562162327526288,0.24775676996139,0.377134319127653
Detectability.Same.Between.Samples,100,100,100,10,46,0,202,878,0.640393183421126,0.397430539109399,0.554113246949503
Detectability.Same.Between.Samples,100,100,100,10,46,0,202,878,0.547467310859993,0.346990988169823,0.45161300954841
Detectability.Same.Between.Samples,100,100,100,10,46,0,202,878,0.618282481111341,0.364288571281291,0.484034902611075
Detectability.Same.Between.Samples,100,100,100,10,46,0,202,878,0.483132963727305,0.276590605642402,0.378175815975066
Detectability.Same.Between.Samples,100,100,100,10,46,0,202,878,0.460641957757609,0.198153019961968,0.316376174887396
Detectability.Same.Between.Samples,100,100,100,10,46,0,202,878,0.573979820102035,0.334255247087304,0.458981609089653
Detectability.Same.Between.Samples,100,100,100,10,46,0,202,878,0.570555857728525,0.339586711277094,0.474719578902093
Detectability.Same.Between.Samples,100,100,100,10,46,0,202,878,0.673762194038773,0.445484135505139,0.595708565117175
Detectability.Differs.Between.Samples,100,100,100,10,46,0,202,878,0.448730711808225,0.36117102475395,0.480039096324117
Detectability.Differs.Between.Samples,100,100,100,10,46,0,202,878,0.541773032469476,0.434749028462901,0.580818091594521
Detectability.Differs.Between.Samples,100,100,100,10,46,0,202,878,0.550525150912108,0.420202161521534,0.594625644629452
Detectability.Differs.Between.Samples,100,100,100,10,46,0,202,878,0.341551415748156,0.272961905815397,0.380623213910796
